"product","sales","share_sales","cumulative_sales","sales_category","transaction_frequency","share_frequency","cumulative_share","product_category","cumsalessharecumtransactionshare","productfreqqu"
"mt gay black barrel","73647.47000000042","0.004596189789392469","96.4695023654028","C","852","0.008103060274785045402800","94.684249800229130189320900","Z","9134.142460069594","CZ"
"skyy infusions wild strawberry","73539.57999999996","0.004589456592496775","96.4740918219953","C","908","0.008635655785803780781400","94.324614681413729124928700","Z","9099.881537849034","CZ"
"hell cat maggie","73104.46999999972","0.004562302256587291","96.47865412425189","C","684","0.006505273741728839267000","95.602862929126944702661800","Z","9223.635545827501","CZ"
"jose cuervo authentic peach lemonade","72983.37000000011","0.004554744650283997","96.48320886890217","C","76","0.000722808193525426585200","99.435952821928783222365800","Z","9593.899805196457","CZ"
"jack daniels tn fire w 2 glasses","72859.84000000086","0.004547035392590824","96.48775590429476","C","568","0.005402040183190030268500","96.230831079154535052259600","Z","9285.096939632886","CZ"
"maestro agavero gold","72854.7","0.00454671461557674","96.49230261891033","C","181","0.001721424776685555420100","98.558558781330168693501700","Z","9510.142279611771","CZ"
"uv red cherry mini","72754.79999999997","0.004540480058436347","96.49684309896877","C","2889","0.02747622198809154500","83.66017895589595593700","Y","8072.943162338741","CY"
"gordons 80prf vodka pet","72699.36000000143","0.004537020160059428","96.50138011912883","C","922","0.008768804663558464626100","94.255025371518656146979800","Z","9095.740031515053","CZ"
"99 rootbeer mini","72639","0.004533253214423763","96.50591337234324","C","1333","0.01267767528907096900","91.77434765133939210900","Z","8856.767244243472","CZ"
"grey goose le citron","72605.36000000041","0.0045311538099973335","96.51044452615324","C","730","0.006942762911494229042300","95.342642468823665797420200","Z","9201.560806964268","CZ"
"midnight moon watermelon","72597.18","0.004530643312725952","96.51497516946596","C","987","0.009386995881705211047600","93.854446972793689800358900","Z","9058.359619123143","CZ"
"iowa legendary rye aged","72525","0.004526138704774066","96.51950130817073","C","501","0.004764827696792614726300","96.630753244124853314217700","Z","9326.752114155832","CZ"
"bird dog peach mini","72462.89999999882","0.004522263169254289","96.52402357133998","C","2725","0.02591647799153667700","84.45786437189014151700","Y","8152.212891417359","CY"
"sugarlands appalachian banana pudding sippin cream","72135.95999999976","0.0045018595044747705","96.52852543084445","C","659","0.006267507888595475258800","95.750087545387123696600200","Z","9242.614760630484","CZ"
"jameson 18yr","72117.70999999999","0.00450072055885104","96.5330261514033","C","414","0.003937402527888507977400","97.120103901775692446976600","Z","9375.297529777119","CZ"
"cabrito reposado","72113.08999999952","0.004500432233986259","96.53752658363729","C","776","0.007380252081259618817600","95.086007517585638021423000","Z","9179.36797846086","CZ"
"admiral nelson coconut","72024.75","0.004494919113087569","96.54202150275037","C","818","0.007779698714523670351500","94.867367549678321813952200","Z","9158.687437890367","CZ"
"kinky mini","71953.8599999995","0.004490495011429055","96.5465119977618","C","4097","0.03896506801149569400","78.91052072053324983400","X","7618.535535494595","CX"
"captain morgan apple smash mini","71840.6400000003","0.004483429180003327","96.5509954269418","C","2348","0.02233096892628554800","85.98811589202234694400","Y","8302.23818426199","CY"
"american anthem vodka","71683.67999999988","0.004473633623559297","96.55546906056536","C","229","0.002177935214701614316000","98.249986257133688883531200","Z","9486.573508251644","CZ"
"skyy infusions pineapple","71655.84999999992","0.004471896809493062","96.55994095737485","C","715","0.006800103399614210637300","95.397756593579979574543800","Z","9211.6017441421","CZ"
"belle meade reserve whiskey","71600.7599999998","0.004468458753908829","96.56440941612875","C","341","0.003243126236739085073200","97.586362739770219267250100","Z","9423.369485034023","CZ"
"dr mcgillicuddys peach mini","71595","0.004468099283947593","96.56887751541271","C","2775","0.02639200969780340500","84.11784969127530565000","Y","8123.166323696662","CY"
"fernet branca","71539.27000000034","0.004464621287256583","96.57334213669996","C","378","0.003595019699376463805500","97.337222168222955124794500","Z","9400.180859087772","CZ"
"99 cinnamon","71527.06999999973","0.004463859909908069","96.57780599660987","C","956","0.009092166223819839677300","94.067180836909173245863700","Z","9084.801941515032","CZ"
"ha rittenhouse rye 100prf","71516.21999999993","0.004463182783331772","96.5822691793932","C","351","0.003338232577992430676500","97.507338880822814405451900","Z","9417.48005075394","CZ"
"cincoro blanco tequila","71160","0.004440951812915857","96.5867101312061","C","427","0.004061040771517857261700","97.044370722235653343053600","Z","9373.196504813879","CZ"
"tequila rose w 2 shot glasses","71032.51999999999","0.004432996043704072","96.59114312724981","C","533","0.005069167988803320656900","96.413967849871977346011300","Z","9312.735368053045","CZ"
"deep eddy lime flavored vodka","71030.25","0.0044328543775908735","96.5955759816274","C","708","0.006733528960736868715000","95.451796016680130546349800","Z","9220.221214712026","CZ"
"amaretto e dolce","70981.67999999967","0.004429823222032206","96.60000580484943","C","2125","0.02021009751633594100","87.23888791774747097600","Y","8427.277079263014","CY"
"diplomatico reserva exclusiva","70965","0.004428782256936113","96.60443458710637","C","567","0.005392529549064695708200","96.247027689069979808504800","Z","9297.889690592176","CZ"
"kraken rum w tiki glass","70936.32000000044","0.004426992396087428","96.60886157950246","C","508","0.004831402135669956648600","96.592387346063253697838500","Z","9331.680578749509","CZ"
"michters us*1 small batch bourbon whiskey","70791.14999999975","0.004417932629720309","96.61327951213218","C","436","0.004146636478645868304700","96.995200743807673666137400","Z","9371.024440796862","CZ"
"shackleton","70586.25","0.004405145234744687","96.61768465736692","C","765","0.007275635105880938653900","95.137269835521191301612200","Z","9191.942736131214","CZ"
"stoli strasberi","70490.3199999997","0.0043991584372824275","96.6220838158042","C","291","0.002767594530472357056600","97.882580950237889483348700","Z","9457.618940681126","CZ"
"mccormick blend whiskey","70433.90000000015","0.00439563737908565","96.6264794531833","C","1506","0.01432301499275384800","90.63248189698347412600","Z","8757.49764980988","CZ"
"old smuggler scotch pet","70342.31999999966","0.0043899220563336965","96.63086937523963","C","855","0.008131592177161049083800","94.659940619404775053112500","Z","9147.072357061643","CZ"
"russian standard","70183.9500000002","0.004380038504638796","96.63524941374426","C","792","0.007532422227264971782900","94.974267077247082272083200","Z","9177.861986897331","CZ"
"ole smoky moonshine peaches","70106.25","0.004375189404640701","96.6396246031489","C","819","0.007789209348649004911900","94.859587850963798143600700","Z","9167.194959926564","CZ"
"david nicholson 1843 bourbon","69907.5","0.00436278581873827","96.64398738896764","C","545","0.005183295598307335380900","96.362791127643552076865200","Z","9312.884370505706","CZ"
"e & j peach","69462.75","0.004335029869907545","96.64832241883755","C","1370","0.01302956875170834800","91.50389374871725321600","Z","8843.697825605079","CZ"
"revel stoke smoked vanilla","69445.8699999999","0.004333976423215548","96.65265639526076","C","1040","0.009891059490347942745200","93.517780035390971699168600","Z","9038.741860608221","CZ"
"smirnoff sorbet light raspberry pomegranate","69278.47999999943","0.004323529951546549","96.65697992521231","C","1035","0.009843506319721269943600","93.557249167011110124546200","Z","9042.961154593879","CZ"
"branson vsop grande champagne","69090.30000000005","0.004311786017986237","96.6612917112303","C","209","0.001987722532194923109400","98.376962733341030598523400","Z","9509.24429243231","CZ"
"old elk blended straight bourbon","69082.62","0.00431130672470457","96.66560301795501","C","432","0.004108593942144530063400","97.011692183381003793753100","Z","9377.693724698756","CZ"
"paul masson pineapple grande amber brandy","69030.68000000007","0.004308065254255406","96.66991108320926","C","1490","0.01417084484674849500","90.76071377689536000300","Z","8773.83013066108","CZ"
"hennessy vsop mixology vap","68497.32000000005","0.004274779334371526","96.67418586254362","C","162","0.001540722728304198773800","98.717557562637511873130900","Z","9543.439507706767","CZ"
"bacardi classic cocktails rum punch","68463.33","0.004272658087152285","96.67845852063077","C","679","0.006457720571102166465400","95.654695885110018056470800","Z","9247.748548432159","CZ"
"grey goose la poire","68438.52000000028","0.004271109745183803","96.68272963037596","C","688","0.006543316278230177508400","95.524637963446067943932000","Z","9235.582745259404","CZ"
"blue ox cinnamon whiskey","68388","0.00426795689406534","96.68699758727003","C","929","0.008835379102435806548400","94.219836025254918273751700","Z","9109.8330584468","CZ"
"patron extra anejo","68309.52000000015","0.004263059115843348","96.69126064638587","C","365","0.003471381455747114521200","97.425614001783814528519600","Z","9420.20543708066","CZ"
"sooh hennessy vsop","68234.64000000003","0.004258386006347118","96.69551903239221","C","67","0.000637212486397415542200","99.503849238949546648575000","Z","9621.576347881131","CZ"
"century farms open gate vodka","68199.13999999997","0.004256170523079008","96.69977520291529","C","398","0.003785232381883155012100","97.204796098661796706732400","Z","9399.681931385814","CZ"
"deleon platinum","68171.16999999998","0.004254424971895657","96.70402962788718","C","436","0.004146636478645868304700","96.991054107329027797832700","Z","9379.425770035155","CZ"
"everclear 190prf","68162.94000000003","0.004253911354225336","96.7082835392414","C","133","0.001264914338669496524100","98.978681533182697561604700","Z","9572.05839805131","CZ"
"patron anejo barrel select program","68076","0.00424848560449775","96.7125320248459","C","5","0.000047553170626672801700","99.970440949138460178466500","Z","9668.39447183152","CZ"
"revel stoke roasted pineapple","68018.32999999977","0.004244886536326701","96.71677691138223","C","969","0.009215804467449188961700","94.003107694806794312907400","Z","9091.677595895268","CZ"
"espolon anejo","67983","0.004242681662415103","96.72101959304464","C","651","0.006191422815592798776100","95.799923268203876792739600","Z","9265.866255436122","CZ"
"kinky vodka","67808.25","0.00423177586801787","96.72525136891267","C","1000","0.009510634125334560331900","93.759987354660866947142200","Z","9068.958345225645","CZ"
"absolut watermelon","67754.80000000047","0.004228440161519862","96.72947980907419","C","794","0.007551443495515640903600","94.944118367069771715831000","Z","9183.895180577827","CZ"
"absolut mango vodka","67718.72000000007","0.004226188481623688","96.73370599755582","C","559","0.005316444476062019225600","96.273724039059793919356600","Z","9312.914116484233","CZ"
"bird dog peach flavored whiskey","67605","0.004219091446208214","96.73792508900202","C","1012","0.009624761734838575055900","93.683521856293177082073500","Z","9062.749519407973","CZ"
"canadian club apple","67584","0.004217780878641164","96.74214286988067","C","817","0.007770188080398335791200","94.875137737758720149743400","Z","9178.42412982586","CZ"
"grey goose essences white peach & rosemary","67542.82000000008","0.004215210918050165","96.74635808079871","C","236","0.002244509653578956238300","98.199132896465524989436700","Z","9500.408474425394","CZ"
"mccormick peach vodka","67284.2999999993","0.004199077207219945","96.75055715800593","C","1215","0.01155542046228149100","92.39633361250214702000","Z","8939.396756366574","CZ"
"ole smoky white chocolate strawberry cream","67143.75","0.0041903057657176656","96.75474746377165","C","650","0.006181912181467464215800","95.806105180385344256955400","Z","9269.695512215729","CZ"
"glenfiddich 21yr","67071.3299999998","0.004185786179850714","96.7589332499515","C","225","0.002139892678200276074700","98.280211052384002116266300","Z","9509.488381008769","CZ"
"reyka","66905.25","0.004175421462634748","96.76310867141413","C","429","0.004080062039768526382400","97.032178089286974436708100","Z","9389.135193077684","CZ"
